20131
   3.3463657e-01	   6.8683694e-01	
   3.3644726e-01	   6.8892666e-01	
  -1.0916411e-01	   6.8636853e-01	
  -1.0524104e-01	   6.8382558e-01	
  -1.0105069e-01	   6.8374469e-01	
  -9.9274392e-02	   6.8707560e-01	
  -9.4168615e-02	   6.8464160e-01	
  -9.0840739e-02	   6.8715904e-01	
  -8.8446883e-02	   6.8571310e-01	
  -8.4740037e-02	   6.8370366e-01	
  -8.1301906e-02	   6.8365240e-01	
  -7.7492319e-02	   6.8479979e-01	
  -7.1951538e-02	   6.8640265e-01	
  -7.0456075e-02	   6.8596484e-01	
  -6.4176114e-02	   6.8677622e-01	
  -6.4649165e-02	   6.8741174e-01	
  -5.9774916e-02	   6.8664989e-01	
  -5.7797550e-02	   6.8613559e-01	
  -5.4153382e-02	   6.8540663e-01	
  -4.8847879e-02	   6.8557654e-01	
  -4.3116000e-02	   6.8661485e-01	
  -4.3100054e-02	   6.8647626e-01	
  -3.8189601e-02	   6.8353889e-01	
  -3.5801191e-02	   6.8533800e-01	
  -3.0415348e-02	   6.8395868e-01	
  -2.7548092e-02	   6.8613572e-01	
  -2.4508385e-02	   6.8478189e-01	
  -2.0676757e-02	   6.8444650e-01	
  -1.8104164e-02	   6.8558818e-01	
  -1.4069430e-02	   6.8401836e-01	
  -1.2115679e-02	   6.8621513e-01	
  -6.8826090e-03	   6.8444093e-01	
  -2.1068861e-03	   6.8580777e-01	
   4.0594383e-03	   6.8524831e-01	
   8.0729935e-03	   6.8529193e-01	
   9.6925423e-03	   6.8606600e-01	
   1.4989156e-02	   6.8421678e-01	
   1.8128686e-02	   6.8780037e-01	
   1.9390464e-02	   6.8666779e-01	
   2.4820467e-02	   6.8598744e-01	
   2.3705657e-01	   6.8672932e-01	
   2.3837190e-01	   6.8479446e-01	
   2.6334844e-01	   6.8654036e-01	
   2.8700921e-01	   6.8420773e-01	
   2.9108915e-01	   6.8705865e-01	
   3.2006180e-01	   6.8581353e-01	
   3.3407052e-01	   6.8511650e-01	
   3.3833272e-01	   6.8746493e-01	
  -1.1235954e-01	   6.8105839e-01	
  -1.1022017e-01	   6.8345279e-01	
  -1.0394044e-01	   6.8140184e-01	
  -1.0281699e-01	   6.8166134e-01	
  -1.0062363e-01	   6.8169135e-01	
  -9.5209515e-02	   6.8133820e-01	
  -8.9321911e-02	   6.8292267e-01	
  -8.6008557e-02	   6.8154397e-01	
  -8.5122596e-02	   6.8086207e-01	
  -8.2276448e-02	   6.8153501e-01	
  -7.6261437e-02	   6.8160189e-01	
  -7.2818804e-02	   6.8273087e-01	
  -6.9868793e-02	   6.8283647e-01	
  -6.6489014e-02	   6.8205789e-01	
  -6.3861499e-02	   6.8169124e-01	
  -6.1088563e-02	   6.8166985e-01	
  -5.5405015e-02	   6.8342329e-01	
  -5.2721172e-02	   6.8073606e-01	
  -4.8524653e-02	   6.8193570e-01	
  -4.6246885e-02	   6.8250513e-01	
  -4.3237780e-02	   6.8199542e-01	
  -3.9013498e-02	   6.8167712e-01	
  -3.5508342e-02	   6.8195628e-01	
  -3.0412884e-02	   6.8222506e-01	
  -2.7901542e-02	   6.8204074e-01	
  -2.3665065e-02	   6.8212582e-01	
  -1.9950584e-02	   6.8286013e-01	
  -1.7692865e-02	   6.8251235e-01	
  -1.5032569e-02	   6.8182380e-01	
  -1.0186541e-02	   6.8033143e-01	
  -6.4133322e-03	   6.8218515e-01	
  -2.8432464e-03	   6.8164054e-01	
   2.0103308e-03	   6.8177297e-01	
   3.2234066e-03	   6.8136496e-01	
   8.8435490e-03	   6.8108094e-01	
   1.0580750e-02	   6.8240549e-01	
   1.4289104e-02	   6.8208798e-01	
   1.6411727e-02	   6.8331524e-01	
   2.1054477e-02	   6.8347737e-01	
   2.3843127e-02	   6.8233064e-01	
   2.8577660e-02	   6.8179745e-01	
   3.1180342e-02	   6.8137979e-01	
   3.3523172e-02	   6.8164457e-01	
   2.3538527e-01	   6.8285433e-01	
   2.4977332e-01	   6.8060187e-01	
   2.6641309e-01	   6.7956079e-01	
   2.7043274e-01	   6.8350137e-01	
   2.7457612e-01	   6.8236915e-01	
   2.7816936e-01	   6.8041153e-01	
   2.8524642e-01	   6.8296890e-01	
   2.8805506e-01	   6.8090832e-01	
   2.8944909e-01	   6.8100812e-01	
   2.9476285e-01	   6.8172616e-01	
   3.2598563e-01	   6.8263449e-01	
   3.2831449e-01	   6.8156011e-01	
   3.3575670e-01	   6.7971963e-01	
   3.3771634e-01	   6.8039208e-01	
   3.4157969e-01	   6.8251597e-01	
   3.4388711e-01	   6.8128701e-01	
  -1.2301150e-01	   6.7957853e-01	
  -1.1901418e-01	   6.7945984e-01	
  -1.1714021e-01	   6.7844944e-01	
  -1.1138164e-01	   6.7772770e-01	
  -1.0941374e-01	   6.7951591e-01	
  -1.0611953e-01	   6.7935762e-01	
  -1.0253957e-01	   6.7748072e-01	
  -9.6519547e-02	   6.7824082e-01	
  -9.4525218e-02	   6.7836808e-01	
  -8.7593781e-02	   6.7848234e-01	
  -8.2224271e-02	   6.7847983e-01	
  -8.0580759e-02	   6.7924633e-01	
  -7.6403666e-02	   6.7624165e-01	
  -7.3499309e-02	   6.7700516e-01	
  -7.0408630e-02	   6.7625895e-01	
  -6.6773906e-02	   6.7738882e-01	
  -6.2763894e-02	   6.7537289e-01	
  -5.9454140e-02	   6.7845767e-01	
  -5.5750023e-02	   6.7762676e-01	
  -5.2258447e-02	   6.7808986e-01	
  -4.9128864e-02	   6.7899221e-01	
  -4.6857420e-02	   6.7943770e-01	
  -4.2981086e-02	   6.7777166e-01	
  -3.9719599e-02	   6.7658543e-01	
  -3.5568718e-02	   6.7968824e-01	
  -3.4293817e-02	   6.7911875e-01	
  -2.8690577e-02	   6.7709525e-01	
  -2.4098462e-02	   6.7688978e-01	
  -2.1155958e-02	   6.7861322e-01	
  -1.9327311e-02	   6.7870036e-01	
  -1.5745338e-02	   6.7785367e-01	
  -1.0364736e-02	   6.7831985e-01	
  -6.3844353e-03	   6.8001980e-01	
  -4.5751071e-03	   6.7812925e-01	
  -2.4195001e-03	   6.7806491e-01	
   1.7891786e-03	   6.7900085e-01	
   8.5586498e-03	   6.7862801e-01	
   1.1767989e-02	   6.7680204e-01	
   1.4292304e-02	   6.7799378e-01	
   1.6697307e-02	   6.7841801e-01	
   2.0729688e-02	   6.7941896e-01	
   2.4347409e-02	   6.7963728e-01	
   2.8468322e-02	   6.7911987e-01	
   3.1434035e-02	   6.7832274e-01	
   3.5668274e-02	   6.7825833e-01	
   3.8503237e-02	   6.7808069e-01	
   4.2443214e-02	   6.7716910e-01	
   4.4334629e-02	   6.7870924e-01	
   4.8621225e-02	   6.8031572e-01	
   5.2919465e-02	   6.7668280e-01	
   2.4639307e-01	   6.7929720e-01	
   2.4913174e-01	   6.7971218e-01	
   2.7259584e-01	   6.7922386e-01	
   2.7372722e-01	   6.7764856e-01	
   2.7846655e-01	   6.7903484e-01	
   2.8259792e-01	   6.7848419e-01	
   2.8589397e-01	   6.7696202e-01	
   2.8852394e-01	   6.7946115e-01	
   2.9147251e-01	   6.7897211e-01	
   2.9728456e-01	   6.7769801e-01	
   3.3681900e-01	   6.7798063e-01	
   3.3992929e-01	   6.7873241e-01	
   3.4309514e-01	   6.7897766e-01	
   3.4757875e-01	   6.7999257e-01	
  -1.2898715e-01	   6.7524678e-01	
  -1.2748274e-01	   6.7481750e-01	
  -1.2388718e-01	   6.7355161e-01	
  -1.2284983e-01	   6.7465645e-01	
  -1.1483896e-01	   6.7520389e-01	
  -1.1285834e-01	   6.7391945e-01	
  -1.0911019e-01	   6.7551746e-01	
  -1.0495689e-01	   6.7612726e-01	
  -1.0231618e-01	   6.7484986e-01	
  -9.9218447e-02	   6.7449505e-01	
  -9.4461023e-02	   6.7491925e-01	
  -9.1806632e-02	   6.7550067e-01	
  -8.9681960e-02	   6.7532919e-01	
  -8.3720446e-02	   6.7449286e-01	
  -8.1546572e-02	   6.7629125e-01	
  -7.6694709e-02	   6.7312134e-01	
  -7.4117353e-02	   6.7373059e-01	
  -7.1600002e-02	   6.7470967e-01	
  -6.6468483e-02	   6.7477604e-01	
  -6.3557614e-02	   6.7402647e-01	
  -5.9794537e-02	   6.7595933e-01	
  -5.4481484e-02	   6.7414746e-01	
  -5.2547257e-02	   6.7663649e-01	
  -4.8735338e-02	   6.7356839e-01	
  -4.4941533e-02	   6.7465397e-01	
  -4.2187769e-02	   6.7601289e-01	
  -3.8301353e-02	   6.7524100e-01	
  -3.5461059e-02	   6.7544351e-01	
  -3.1515930e-02	   6.7660353e-01	
  -2.8085664e-02	   6.7595368e-01	
  -2.4698199e-02	   6.7647697e-01	
  -1.9216412e-02	   6.7592774e-01	
  -1.7687898e-02	   6.7582665e-01	
  -1.4237634e-02	   6.7489261e-01	
  -1.2392420e-02	   6.7366352e-01	
  -5.1858503e-03	   6.7536989e-01	
  -4.7711968e-03	   6.7458562e-01	
  -1.8152246e-03	   6.7604347e-01	
   4.4793176e-03	   6.7403867e-01	
   1.0479972e-02	   6.7489955e-01	
   1.5264806e-02	   6.7332023e-01	
   1.8433736e-02	   6.7495208e-01	
   2.1900818e-02	   6.7522342e-01	
   2.2544272e-02	   6.7193511e-01	
   3.3010895e-02	   6.7529667e-01	
   3.6813384e-02	   6.7599570e-01	
   3.9048942e-02	   6.7546795e-01	
   4.2176939e-02	   6.7486024e-01	
   4.5342651e-02	   6.7322773e-01	
   4.8296841e-02	   6.7443414e-01	
   5.1821159e-02	   6.7748442e-01	
   5.8339203e-02	   6.7572271e-01	
   6.0493896e-02	   6.7297664e-01	
   2.3130011e-01	   6.7596624e-01	
   2.4686974e-01	   6.7438662e-01	
   2.4939739e-01	   6.7699529e-01	
   2.5308198e-01	   6.7529089e-01	
   2.6885599e-01	   6.7463993e-01	
   2.7443290e-01	   6.7244789e-01	
   2.7641782e-01	   6.7603967e-01	
   2.8167741e-01	   6.7667486e-01	
   3.1707612e-01	   6.7444704e-01	
   3.4819424e-01	   6.7660308e-01	
   3.5201810e-01	   6.7447835e-01	
  -1.3650842e-01	   6.7057258e-01	
  -1.3312466e-01	   6.7144303e-01	
  -1.2852811e-01	   6.7099476e-01	
  -1.2471609e-01	   6.7156506e-01	
  -1.2403697e-01	   6.7064742e-01	
  -1.1826813e-01	   6.7269691e-01	
  -1.1676145e-01	   6.7157885e-01	
  -1.1269308e-01	   6.7138763e-01	
  -1.1036485e-01	   6.7203378e-01	
  -1.0544517e-01	   6.7072894e-01	
  -1.0263002e-01	   6.7132453e-01	
  -9.8125513e-02	   6.7103514e-01	
  -9.3213044e-02	   6.7243461e-01	
  -9.0399017e-02	   6.7173284e-01	
  -8.6529761e-02	   6.7274451e-01	
  -8.4412456e-02	   6.7109099e-01	
  -8.1831381e-02	   6.7051550e-01	
  -7.8411095e-02	   6.7141689e-01	
  -7.3290098e-02	   6.7096584e-01	
  -7.1057190e-02	   6.7224567e-01	
  -6.5500024e-02	   6.7216745e-01	
  -6.1051781e-02	   6.7244179e-01	
  -5.9135912e-02	   6.7109132e-01	
  -5.4981566e-02	   6.7070811e-01	
  -5.4228001e-02	   6.7166812e-01	
  -4.9812270e-02	   6.7119606e-01	
  -4.6660009e-02	   6.6965411e-01	
  -4.1399920e-02	   6.6976921e-01	
  -4.0438449e-02	   6.7183192e-01	
  -3.5516226e-02	   6.7006802e-01	
  -2.9712249e-02	   6.7085579e-01	
  -2.9108106e-02	   6.7059967e-01	
  -2.5043726e-02	   6.7090645e-01	
  -2.0088656e-02	   6.7171692e-01	
  -1.7684421e-02	   6.7032869e-01	
  -1.3228551e-02	   6.7100098e-01	
  -1.1049873e-02	   6.7132978e-01	
  -6.5053073e-03	   6.7159217e-01	
  -2.3555532e-03	   6.7133933e-01	
  -1.4356342e-05	   6.7134458e-01	
   3.3941975e-03	   6.7278893e-01	
   8.0028720e-03	   6.7360961e-01	
   1.1195654e-02	   6.7208241e-01	
   1.4242311e-02	   6.7199035e-01	
   1.7827292e-02	   6.7017249e-01	
   1.9760120e-02	   6.7038921e-01	
   2.4553920e-02	   6.7066516e-01	
   2.8765001e-02	   6.7040153e-01	
   3.1418872e-02	   6.7195382e-01	
   3.5876506e-02	   6.7181609e-01	
   3.8830152e-02	   6.6959414e-01	
   4.3605969e-02	   6.7296220e-01	
   4.5228341e-02	   6.7352074e-01	
   4.8426378e-02	   6.7050402e-01	
   5.0977686e-02	   6.7145385e-01	
   5.6093199e-02	   6.7011389e-01	
   6.0124530e-02	   6.7086994e-01	
   6.3949121e-02	   6.7134484e-01	
   6.6720838e-02	   6.7092618e-01	
   6.9917009e-02	   6.7080741e-01	
   2.3287366e-01	   6.7122003e-01	
   2.5008797e-01	   6.7132184e-01	
   2.5460922e-01	   6.7361783e-01	
   2.5770627e-01	   6.7124275e-01	
   2.6868509e-01	   6.7265628e-01	
   2.6983370e-01	   6.7003351e-01	
   2.7565755e-01	   6.7104187e-01	
   3.2071423e-01	   6.7173674e-01	
   3.2393436e-01	   6.7073130e-01	
   3.2753766e-01	   6.6982200e-01	
   3.5120031e-01	   6.7092429e-01	
   3.5514430e-01	   6.7150210e-01	
  -1.4218732e-01	   6.6716503e-01	
  -1.3612473e-01	   6.6819643e-01	
  -1.3296274e-01	   6.6902246e-01	
  -1.3130677e-01	   6.6751971e-01	
  -1.2942195e-01	   6.6644343e-01	
  -1.2355813e-01	   6.6690982e-01	
  -1.1839526e-01	   6.6924154e-01	
  -1.1557475e-01	   6.6780389e-01	
  -1.1438196e-01	   6.6950259e-01	
  -1.0988300e-01	   6.6913762e-01	
  -1.0621128e-01	   6.6955626e-01	
  -1.0374428e-01	   6.6657981e-01	
  -9.8445771e-02	   6.6731529e-01	
  -9.4734506e-02	   6.6880289e-01	
  -9.2060848e-02	   6.6699395e-01	
  -8.7925430e-02	   6.6888594e-01	
  -8.2119094e-02	   6.6792508e-01	
  -7.9011830e-02	   6.6800269e-01	
  -7.8428003e-02	   6.6724973e-01	
  -7.3492789e-02	   6.6683516e-01	
  -6.9892174e-02	   6.6904916e-01	
  -6.6775750e-02	   6.6922184e-01	
  -6.3692411e-02	   6.6958689e-01	
  -5.8641498e-02	   6.6795584e-01	
  -5.5178163e-02	   6.6815010e-01	
  -5.4761622e-02	   6.6989717e-01	
  -4.9919396e-02	   6.6645278e-01	
  -4.5687186e-02	   6.6764131e-01	
  -4.1911110e-02	   6.6694228e-01	
  -3.8045268e-02	   6.6942915e-01	
  -3.5940090e-02	   6.6716520e-01	
  -3.0687049e-02	   6.6783568e-01	
  -2.8111142e-02	   6.6816924e-01	
  -2.4697683e-02	   6.6729485e-01	
  -2.3643831e-02	   6.6668917e-01	
  -1.7044864e-02	   6.6873863e-01	
  -1.5914433e-02	   6.6732004e-01	
  -1.1795702e-02	   6.6717887e-01	
  -7.7296922e-03	   6.6713492e-01	
  -3.0556666e-03	   6.6791452e-01	
  -1.0799164e-03	   6.6697428e-01	
   5.8347721e-03	   6.6718171e-01	
   7.3323304e-03	   6.6685140e-01	
   1.0067742e-02	   6.6926167e-01	
   1.3193164e-02	   6.6828782e-01	
   1.6512534e-02	   6.6678370e-01	
   2.0581783e-02	   6.6566013e-01	
   2.4395938e-02	   6.6729738e-01	
   2.9195403e-02	   6.6873782e-01	
   3.4659943e-02	   6.6734267e-01	
   3.4635771e-02	   6.6816154e-01	
   3.6780205e-02	   6.6877957e-01	
   4.1646520e-02	   6.6871370e-01	
   4.5293979e-02	   6.6670545e-01	
   4.9605089e-02	   6.6870509e-01	
   5.1751002e-02	   6.6956654e-01	
   5.4906328e-02	   6.6824548e-01	
   5.9164505e-02	   6.6843683e-01	
   6.4034144e-02	   6.6979574e-01	
   6.5520228e-02	   6.6630449e-01	
   7.0135434e-02	   6.6797015e-01	
   7.4553559e-02	   6.6960459e-01	
   2.3178842e-01	   6.6892719e-01	
   2.5300833e-01	   6.6732278e-01	
   2.5647975e-01	   6.6802377e-01	
   2.5972206e-01	   6.6852397e-01	
   2.6414306e-01	   6.6739117e-01	
   3.2731016e-01	   6.6796000e-01	
   3.2949662e-01	   6.6981606e-01	
   3.5621893e-01	   6.6690680e-01	
   3.5903028e-01	   6.6776366e-01	
  -1.4765871e-01	   6.6628998e-01	
  -1.4514386e-01	   6.6543935e-01	
  -1.3996664e-01	   6.6414130e-01	
  -1.3812676e-01	   6.6508517e-01	
  -1.3342732e-01	   6.6314995e-01	
  -1.2901299e-01	   6.6348269e-01	
  -1.2526787e-01	   6.6566349e-01	
  -1.2402248e-01	   6.6442438e-01	
  -1.1994351e-01	   6.6473983e-01	
  -1.1653577e-01	   6.6496474e-01	
  -1.1327899e-01	   6.6557942e-01	
  -1.0974085e-01	   6.6367160e-01	
  -1.0629363e-01	   6.6499160e-01	
  -1.0186019e-01	   6.6392649e-01	
  -9.7657154e-02	   6.6478602e-01	
  -9.5668377e-02	   6.6434770e-01	
  -9.1611727e-02	   6.6396294e-01	
  -8.9257956e-02	   6.6526229e-01	
  -8.3137051e-02	   6.6459693e-01	
  -8.1189965e-02	   6.6572261e-01	
  -7.8240958e-02	   6.6430718e-01	
  -7.5204183e-02	   6.6567452e-01	
  -6.9733316e-02	   6.6459586e-01	
  -6.7162490e-02	   6.6444312e-01	
  -6.3698104e-02	   6.6461820e-01	
  -5.9021701e-02	   6.6565910e-01	
  -5.6896188e-02	   6.6271512e-01	
  -5.2849072e-02	   6.6422694e-01	
  -4.8714365e-02	   6.6340674e-01	
  -4.4807378e-02	   6.6415263e-01	
  -4.2320688e-02	   6.6431121e-01	
  -3.7706664e-02	   6.6523409e-01	
  -3.5991293e-02	   6.6376890e-01	
  -3.2895254e-02	   6.6383610e-01	
  -2.8642030e-02	   6.6544889e-01	
  -2.3775124e-02	   6.6518168e-01	
  -2.0097276e-02	   6.6633434e-01	
  -1.7888630e-02	   6.6305943e-01	
  -1.3319675e-02	   6.6529190e-01	
  -9.2407290e-03	   6.6375484e-01	
  -8.5351943e-03	   6.6320819e-01	
  -1.1366912e-03	   6.6524190e-01	
   1.5821024e-03	   6.6291581e-01	
   1.8215421e-03	   6.6293618e-01	
   7.4202646e-03	   6.6417768e-01	
   1.0193321e-02	   6.6480610e-01	
   1.2756769e-02	   6.6563352e-01	
   1.7909691e-02	   6.6467276e-01	
   2.0807469e-02	   6.6490668e-01	
   2.6720410e-02	   6.6379222e-01	
   2.8696351e-02	   6.6290034e-01	
   3.2705336e-02	   6.6412650e-01	
   3.6411120e-02	   6.6463014e-01	
   3.9052704e-02	   6.6420295e-01	
   4.1773719e-02	   6.6465656e-01	
   4.8338127e-02	   6.6564627e-01	
   5.0678954e-02	   6.6342428e-01	
   5.3980315e-02	   6.6433483e-01	
   5.6316274e-02	   6.6534428e-01	
   5.9162484e-02	   6.6376562e-01	
   6.3031527e-02	   6.6354478e-01	
   6.5360561e-02	   6.6343064e-01	
   7.0772651e-02	   6.6540676e-01	
   7.3776968e-02	   6.6510422e-01	
   7.7403146e-02	   6.6523458e-01	
   8.0196296e-02	   6.6526606e-01	
   8.3227598e-02	   6.6399280e-01	
   2.3658760e-01	   6.6397486e-01	
   3.3460408e-01	   6.6530021e-01	
   3.3861981e-01	   6.6566351e-01	
   3.5813699e-01	   6.6341959e-01	
   3.6171946e-01	   6.6423165e-01	
  -1.5226064e-01	   6.6253511e-01	
  -1.4869614e-01	   6.6183940e-01	
  -1.4387212e-01	   6.6138981e-01	
  -1.4141416e-01	   6.6311085e-01	
  -1.3841672e-01	   6.6082212e-01	
  -1.3268994e-01	   6.6063928e-01	
  -1.2831858e-01	   6.6051180e-01	
  -1.2670000e-01	   6.6041550e-01	
  -1.2361064e-01	   6.6165021e-01	
  -1.1865050e-01	   6.6196438e-01	
  -1.1535641e-01	   6.6163684e-01	
  -1.1356249e-01	   6.6071488e-01	
  -1.0960312e-01	   6.6137248e-01	
  -1.0366724e-01	   6.6163183e-01	
  -1.0324427e-01	   6.6074485e-01	
  -9.8280413e-02	   6.6101660e-01	
  -9.4436010e-02	   6.6148254e-01	
  -9.0492686e-02	   6.6063715e-01	
  -8.7269297e-02	   6.6230046e-01	
  -8.4087660e-02	   6.6189991e-01	
  -7.9813112e-02	   6.6180908e-01	
  -7.6267298e-02	   6.5970694e-01	
  -7.4461375e-02	   6.6041647e-01	
  -7.0710716e-02	   6.5925033e-01	
  -6.6716561e-02	   6.6124223e-01	
  -6.2374848e-02	   6.5979258e-01	
  -6.1024074e-02	   6.6105825e-01	
  -5.6726744e-02	   6.5889192e-01	
  -5.2032079e-02	   6.6248105e-01	
  -4.9062925e-02	   6.6074005e-01	
  -4.5855316e-02	   6.6096995e-01	
  -4.2073246e-02	   6.6078960e-01	
  -3.8550726e-02	   6.6245540e-01	
  -3.3021217e-02	   6.6038101e-01	
  -3.2762943e-02	   6.6077593e-01	
  -2.9208749e-02	   6.5891112e-01	
  -2.4474325e-02	   6.6192685e-01	
  -1.7632655e-02	   6.5941495e-01	
  -1.8018985e-02	   6.5923391e-01	
  -1.4996097e-02	   6.6242690e-01	
  -1.0805831e-02	   6.6065628e-01	
  -6.3958156e-03	   6.6023232e-01	
  -5.2158262e-03	   6.6156780e-01	
   9.8419571e-04	   6.6169882e-01	
   1.8375625e-03	   6.6072212e-01	
   7.8423961e-03	   6.6134825e-01	
   1.0680050e-02	   6.6114392e-01	
   1.4046329e-02	   6.6047488e-01	
   1.6589794e-02	   6.6222912e-01	
   2.3481832e-02	   6.6043092e-01	
   2.4869066e-02	   6.6092886e-01	
   2.9178659e-02	   6.6109018e-01	
   3.0747814e-02	   6.6065858e-01	
   3.7050813e-02	   6.6339161e-01	
   3.9283130e-02	   6.6180707e-01	
   4.3521455e-02	   6.6068808e-01	
   4.5424122e-02	   6.5979255e-01	
   5.0197317e-02	   6.5890786e-01	
   5.2824657e-02	   6.6064100e-01	
   5.5651226e-02	   6.6280258e-01	
   5.7892686e-02	   6.6250787e-01	
   6.1526830e-02	   6.5968912e-01	
   6.6570845e-02	   6.6140047e-01	
   6.8396786e-02	   6.6076737e-01	
   7.2471754e-02	   6.6038321e-01	
   7.6523144e-02	   6.6065182e-01	
   8.2016271e-02	   6.6128212e-01	
   8.2540074e-02	   6.6073613e-01	
   8.8514678e-02	   6.6235108e-01	
   9.1273881e-02	   6.6130747e-01	
   2.3473129e-01	   6.6203177e-01	
   3.3955640e-01	   6.6152810e-01	
   3.6074517e-01	   6.6081895e-01	
   3.6591298e-01	   6.6059132e-01	
  -1.5816470e-01	   6.5712396e-01	
  -1.5599663e-01	   6.5821533e-01	
  -1.5123588e-01	   6.5481064e-01	
  -1.4743078e-01	   6.5743013e-01	
  -1.4380793e-01	   6.5801453e-01	
  -1.4136383e-01	   6.5628547e-01	
  -1.3673039e-01	   6.5741621e-01	
  -1.3340567e-01	   6.5645069e-01	
  -1.2886571e-01	   6.5834614e-01	
  -1.2532097e-01	   6.5909717e-01	
  -1.2304477e-01	   6.5613762e-01	
  -1.1984765e-01	   6.5858579e-01	
  -1.1508371e-01	   6.5730587e-01	
  -1.1266920e-01	   6.5874636e-01	
  -1.0721576e-01	   6.5693553e-01	
  -1.0608738e-01	   6.5859135e-01	
  -1.0187925e-01	   6.5548106e-01	
  -9.7340388e-02	   6.5840079e-01	
  -9.4017679e-02	   6.5724016e-01	
  -9.1162618e-02	   6.5757728e-01	
  -8.6545513e-02	   6.5830728e-01	
  -8.4464885e-02	   6.5815018e-01	
  -8.3134066e-02	   6.5742662e-01	
  -7.7872729e-02	   6.5752155e-01	
  -7.2526021e-02	   6.5849754e-01	
  -6.9582183e-02	   6.5732347e-01	
  -6.5447126e-02	   6.5704674e-01	
  -6.2481932e-02	   6.5816780e-01	
  -6.1493374e-02	   6.5807846e-01	
  -5.6711535e-02	   6.5671026e-01	
  -5.1618798e-02	   6.5757808e-01	
  -4.9176769e-02	   6.5847073e-01	
  -4.5978418e-02	   6.5658083e-01	
  -4.1018962e-02	   6.5806936e-01	
  -3.9327182e-02	   6.5932317e-01	
  -3.4594294e-02	   6.5867358e-01	
  -3.2665321e-02	   6.5628010e-01	
  -2.8607409e-02	   6.5749999e-01	
  -2.4107291e-02	   6.5685613e-01	
  -2.0144757e-02	   6.5751280e-01	
  -1.7946275e-02	   6.5813007e-01	
  -1.4024665e-02	   6.5946818e-01	
  -1.0741831e-02	   6.5759320e-01	
  -7.6423760e-03	   6.5724565e-01	
  -3.1700430e-03	   6.5937117e-01	
   2.0339376e-04	   6.5777899e-01	
   3.9120927e-03	   6.5874907e-01	
   6.7739846e-03	   6.5776650e-01	
   1.0129252e-02	   6.5566252e-01	
   1.4826296e-02	   6.5598648e-01	
   1.7665749e-02	   6.5907838e-01	
   2.1082992e-02	   6.5682947e-01	
   2.5322753e-02	   6.5677645e-01	
   2.8580474e-02	   6.5572027e-01	
   3.2111413e-02	   6.5724486e-01	
   3.4926158e-02	   6.5837911e-01	
   3.8646382e-02	   6.5806619e-01	
   4.2279829e-02	   6.5587567e-01	
   4.7061605e-02	   6.5825983e-01	
   4.9543179e-02	   6.5786953e-01	
   5.1887709e-02	   6.5730695e-01	
   5.5879767e-02	   6.5992671e-01	
   6.0020763e-02	   6.5412554e-01	
   6.2261789e-02	   6.5788788e-01	
   6.6183391e-02	   6.5652556e-01	
   7.1048699e-02	   6.5829525e-01	
   7.1659105e-02	   6.5707547e-01	
   7.5952191e-02	   6.5733599e-01	
   7.9981807e-02	   6.5918162e-01	
